ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|usrn|usrn_mi|distance|address_detail|street_name|locality|geographic_county|postcode|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
151353213|Lidl UK Gmbh|09470819|329138|195570|1|100101048209|osgb1000027492620|3|40801615|2|36.9|Woodside Road||Cwmbran|Gwent|NP44 3EW|Torfaen - Torfaen|02039665566|www.lidl.co.uk|Lidl|||118 Information|2025-03-01
151353216|Lidl UK Gmbh|09470819|331197|186337|1||osgb1000027568181|3|27100461|2|70.7|Unit 1, Newport West Retail Park|Docks Way|Newport|Gwent|NP20|Casnewydd - Newport|02039665566|www.lidl.co.uk|Lidl|||118 Information|2025-03-01
151353217|Lidl UK Gmbh|09470819|331559|187711|1|10009646508|osgb1000002715121896|2|27100647|1|46.9|Lidl|Granville Street|Newport|Gwent|NP20 2AE|Casnewydd - Newport|02039665566|www.lidl.co.uk|Lidl|||118 Information|2025-03-01
153521154|Jump Adventure|03200266|330600|186285|1|100100973055|osgb1000027518205|5|27101159|3|48.7|Unit 4|Maesglas Retail Park|Newport|Gwent|NP20 2NS|Casnewydd - Newport|01633358090|||||118 Information|2025-03-01
167982875|Private Pharma Ltd|09480677|328362|195870|1|100101048157|osgb1000027456943|2|40802219|1|13.9|320|Springvale Industrial Estate|Cwmbran|Gwent|NP44 5BR|Torfaen - Torfaen|01495788300|||||118 Information|2025-03-01
168654841|Lidl UK Gmbh|09470819|329916|186317|1|100101046444|osgb1000027481485|5|27100264|2|64.6|Cardiff Road||Newport|Gwent|NP20 3BP|Casnewydd - Newport|02039665566|www.lidl.co.uk|Lidl|||118 Information|2025-03-01
151343728|The Co-operative|09470819|328183.8|188057.6|1|10002147015|osgb1000002715067354|2|27100734|1|34|Co-Op Filling Station|High Cross Road|Rogerstone, Newport|Gwent|NP10 9AE|Casnewydd - Newport|01633896079|www.coop.co.uk|The Co-operative|||118 Information|2025-03-01
166808109|The Co-operative|09470819|327126|187837|1|10094538255|osgb5000005280621887|1|27101462|2|16.6|Tregwilym Road|Rogerstone|Newport|Gwent|NP10 9EJ|Casnewydd - Newport|01633891728|www.coop.co.uk|The Co-operative|||118 Information|2025-03-01
108321908|Quinn Radiators Ltd|09480680|327886|184156|1|10002155289|osgb1000027428973|25|27105394|1|313|Celtic Way|Celtic Lakes|Newport|Gwent|NP10|Casnewydd - Newport|01633657000|||||118 Information|2025-03-01
114125669|The Perfume Shop|09480677|334686.7|186925.8|1|10090277259|osgb5000005161766414|1|27101326|1|171|Unit 11d Newport Retail Park|Spytty Road|Newport|Gwent|NP19 4QQ|Casnewydd - Newport|01633271023|www.theperfumeshop.com|The Perfume Shop|||118 Information|2025-03-01
75389605|Superdrug Pharmacy|09480677|329418|195517|1|100100981430|osgb1000027492534|3|40800402|1|46.2|16|Gwent Square|Cwmbran|Gwent|NP44 1PW|Torfaen - Torfaen|01633861228|www.superdrug.com|Superdrug|||118 Information|2025-03-01
141264318|webuyanycar.com|09490696|332817|186365|1|10093293092|osgb1000027602745|6|27100398|1|102.5|Unit 3b the Newport Business Centre|Corporation Road|Newport|Gwent|NP19 4RF|Casnewydd - Newport|01633740015|www.webuyanycar.com|webuyanycar.com|||118 Information|2025-03-01
168973812|webuyanycar.com|09490696|329419|194259|1|100101048276|osgb1000027491601|8|40800430|1|181.9||Henllys Way|St Dials, Cwmbran|Gwent|NP44 3YS|Torfaen - Torfaen|01633746680|www.webuyanycar.com|webuyanycar.com|||118 Information|2025-03-01
54736451|Reldas|07420607|329271.5|194177.6|1|10091509918|osgb5000005185834257|1|40802559|1|16.4|1|Oakfield|Cwmbran|Gwent|NP44 7XA|Torfaen - Torfaen|01633484329|||||118 Information|2025-03-01
156926282|Tesco Extra|09470819|324124|189831.9|1|43175898|osgb1000002715142747|2|47502577|1|165|Cafe Unit C|Pontymister Industrial Estate|Pontymister, Risca|Gwent|NP11 6NP|Caerffili - Caerphilly|03450269669|www.tesco.com|Tesco Extra|||118 Information|2025-03-01
118125444|Shanghai Chef|01020019|332052|188719|1|100100254513|osgb1000027606535|3|27112072|1|11.2|46|Church Road|Newport|Gwent|NP19 7EL|Casnewydd - Newport|01633841777|||||118 Information|2025-03-01
109086276|Costa Coffee|01020013|334675|186937.8|1|10090277257|osgb5000005161766417|1|27101326|1|154.3|Unit 11b Newport Retail Park|Spytty Road|Newport|Gwent|NP19 4QQ|Casnewydd - Newport|01633848889|www.costa.co.uk|Costa|||118 Information|2025-03-01
149624932|Costa Coffee|01020013|331322.2|187985.1|1|10090954060|osgb5000005169520826|1|27100000|3|40.5|49-51 Friars Walk Shopping Centre|John Frost Square|Newport|Gwent|NP20 1DR|Casnewydd - Newport|01633848890|www.costa.co.uk|Costa|||118 Information|2025-03-01
141440226|Coffee1|01020013|331247|187989|1||osgb5000005169520832|1|27100000|3|88.1|20 Friars Walk Shopping Centre|John Frost Square|Newport|Gwent|NP20 1DR|Casnewydd - Newport|01633211344|||||118 Information|2025-03-01
48009843|Maesglas Fish Bar|01020020|329851|186278|1|100100973168|osgb1000027481466|3|27100264|1|10.3|185|Cardiff Road|Newport|Gwent|NP20 3BP|Casnewydd - Newport|01633815422|||||118 Information|2025-03-01
48021517|Victor's Fish Bar|01020020|331464|187275|1|100100658372|osgb1000027570116|5|27100377|1|12.4|36|Commercial Road|Newport|Gwent|NP20 2PE|Casnewydd - Newport|01633212091|||||118 Information|2025-03-01
48004221|Binas Traditional Fish & Chips|01020020|330156|187638|1|100101047723|osgb1000027519903|3|27101378|1|16.4|236a|Stow Hill|Newport|Gwent|NP20 4HA|Casnewydd - Newport|01633761112|||||118 Information|2025-03-01
141439941|Starbucks Coffee Co UK Ltd|01020013|331280|187729|1|10002149666|osgb1000027569148|8|27104818|3|23.7|Emlyn House 2|Emlyn Walk|Newport|Gwent|NP20 1EW|Casnewydd - Newport|01633841621|www.starbucks.co.uk|Starbucks Coffee|||118 Information|2025-03-01
161947163|Costa Coffee|01020013|330804.8|188219.7|1|10090952569|osgb5000005102037997|1|27101191|1|21.9|Unit 1 Newport Railway Station|Queensway|Newport|Gwent|NP20 4AX|Casnewydd - Newport|01633848887|www.costa.co.uk|Costa|||118 Information|2025-03-01
167196817|Costa Coffee|01020013|332223.2|186866.3|1|10014123008|osgb5000005138138941|1|27100486|1|42.9||East Dock Road|Newport|Gwent|NP20 2FR|Casnewydd - Newport|01633848898|www.costa.co.uk|Costa|||118 Information|2025-03-01
161927270|No 49|01020013|323855|190459|1|43071227|osgb1000027382403|6|47503571|1|15.7|49|Tredegar Street|Risca|Gwent|NP11 6BW|Caerffili - Caerphilly|01633439301|||||118 Information|2025-03-01
162685869|Royal Peri|01020019|331267|187452|1|100100972605|osgb1000027569772|6|27100264|1|13.6|30|Cardiff Road|Newport|Gwent|NP20 2ED|Casnewydd - Newport|01633548080|||||118 Information|2025-03-01
157760404|The Green Coffee Lounge & Restaurant|01020013|333768|190796|1|100100666428|osgb1000027646667|4|27104431|1|11.7|Drovers Arms|Goldcroft Common|Caerleon, Newport|Gwent|NP18 1NG|Casnewydd - Newport|01633421614|||||118 Information|2025-03-01
157762233|Fresh Start 2|01020013|330972|188259|1|100100973359|osgb1000027522945|5|27104817|1|10.3|36|Cambrian Road|Newport|Gwent|NP20 4AB|Casnewydd - Newport|01633546130|||||118 Information|2025-03-01
47993572|Spicy Aroma|01020019|327516|187861|1|100100964155|osgb1000027430258|4|27104796|1|19.6|3 Shopping Centre|Thornbury Park|Rogerstone, Newport|Gwent|NP10 9DP|Casnewydd - Newport|01633896879|||||118 Information|2025-03-01
108329280|The Coffee Shop|01020013|331141|188221|1|100100972422|osgb1000027573195|2|27104824|1|16.3|11|Upper Dock Street|Newport|Gwent|NP20 1DF|Casnewydd - Newport|01633254868|||||118 Information|2025-03-01
123118370|Costa Coffee|01020013|328973|195458.8|1|100100982169|osgb1000027457173|6|40802217|1|33.8|Unit 4b Cwmbran Retail Park|Cwmbran Drive|Cwmbran|Gwent|NP44 3JQ|Torfaen - Torfaen|01633848892|www.costa.co.uk|Costa|||118 Information|2025-03-01
133147943|Caffe Nero|01020013|334623.2|186891|1|10090952568|osgb5000005161766410|1|27101326|1|147.1|Unit 19b Newport Retail Park|Spytty Road|Newport|Gwent|NP19 4QQ|Casnewydd - Newport|01633281727|www.caffenero.co.uk/default.aspx|Caffe Nero|||118 Information|2025-03-01
181514678|Starbucks Coffee Co UK Ltd|01020013|330805|186233|1|10094539035|osgb5000005293067064|1|27101159|2|34.4|Port Road||Newport|Gwent|NP20 2NS|Casnewydd - Newport|02088345050|www.starbucks.co.uk|Starbucks Coffee|||118 Information|2025-03-01
182053274|Costa Coffee|01020013|329440|195368|1||osgb1000027493033|4|40800363|3|106.8|19|South Walk|Cwmbran|Gwent|NP44 1PB|Torfaen - Torfaen|01633848891|www.costa.co.uk|Costa|||118 Information|2025-03-01
149608007|Touch of Spice|01020019|329430|187306|1|100100649516|osgb1000027485065|3|27100115|1|24|113|Bassaleg Road|Newport|Gwent|NP20 3NA|Casnewydd - Newport|01633257777|||||118 Information|2025-03-01
151357923|Brew Coffee House|01020013|324401|189930|1|43071989|osgb1000027397951|4|47501263|1|16.6|143|Commercial Street|Pontymister, Risca|Gwent|NP11 6EE|Caerffili - Caerphilly|01633547300|||||118 Information|2025-03-01
161947162|Costa Coffee|01020013|330932|187242|1|10002148122|osgb1000027520777|10|27100264|1|115.3|Royal Gwent Hospital|Cardiff Road|Newport|Gwent|NP20 2UB|Casnewydd - Newport|03330035883|www.costa.co.uk|Costa|||118 Information|2025-03-01
109079443|Costa Coffee|01020013|331147|194876|1|10091513207|osgb5000005259044233|4|40804026|2|236.1|The Grange University Hosptial Caerleon Road, Caerleon Road|Llanfrechfa|Cwmbran|Gwent|NP44 8YN|Torfaen - Torfaen|03330035883|www.costa.co.uk|Costa|||118 Information|2025-03-01
95712883|Kukd Com Ltd|01020019|330148|193195|1|10013477532|osgb1000027532075|7|40802245|1|115.9|Efg Food and Technology Park|Llantarnam Industrial Estate|Llantarnam, Cwmbran|Gwent|NP44 3AX|Torfaen - Torfaen|03333709000|www.kukd.com||||118 Information|2025-03-01
133158931|Horton's Coffee House|01020013|331585.3|188056.2|1|10090952207|osgb5000005130759008|2|27112445|3|27.4|Unit 1 Millennium House|Millennium Walk|Newport|Gwent|NP19 0NU|Casnewydd - Newport|01633258329|||||118 Information|2025-03-01
158335678|Kaspa's|01020013|331210|187800|1|100100972139|osgb1000027569056|5|27104818|1|7|St Davids House, 137|Commercial Street|Newport|Gwent|NP20 1LN|Casnewydd - Newport|01633264770|www.kaspas.co.uk||||118 Information|2025-03-01
133157398|The Coffee Mill|01020013|324249.7|190003.6|1|43174586|osgb1000027401246|8|47501263|1|20.6|Unit 127|Commercial Street|Pontymister, Risca|Gwent|NP11 6EE|Caerffili - Caerphilly|01633376094|www.facebook.com/thecoffeemillrisca||||118 Information|2025-03-01
85633673|Tredegar House Country Park Caravan Club Site|01010002|328436|185294|1|10010553495|osgb1000002487318336|5|27101119|1|101.7|Caravan Club Site Tredegar House|Pencarn Way|Duffryn, Newport|Gwent|NP10 8TW|Casnewydd - Newport|01633815600|www.caravanclub.co.uk|The Caravan Club|||118 Information|2025-03-01
47970287|Starbucks Coffee Co UK Ltd|01020013|329455|195439|1|100100981413|osgb1000027493042|4|40800402|1|96.8|28|Gwent Square|Cwmbran|Gwent|NP44 1PS|Torfaen - Torfaen|01633863126|www.starbucks.co.uk|Starbucks Coffee|||118 Information|2025-03-01
162685216|Sainsbury's Cafe|01020013|329172|195386|1|100100981452|osgb1000027493103|6|40800540|1|85.3|Argos at J Sainsbury Plc|Llywelyn Road|Southville, Cwmbran|Gwent|NP44 1UL|Torfaen - Torfaen|0800636262|www.sainsburys.co.uk|J Sainsbury Plc|||118 Information|2025-03-01
156926921|Early Cup Ltd|01020013|331183|187940|1|100100972032|osgb1000027568820|5|27104818|1|18|37|Commercial Street|Newport|Gwent|NP20 1HP|Casnewydd - Newport|01633984366|||||118 Information|2025-03-01
169513710|Morrisons Cafe|01020013|333086|187046|1|10010554260|osgb1000002715107615|5|27100398|1|106.1||Corporation Road|Newport|Gwent|NP19 0XB|Casnewydd - Newport|01633272121|www.morrisons.com|Morrisons|||118 Information|2025-03-01
162685215|Sainsbury's Cafe|01020013|331213.2|189587.7|1|200002952621|osgb1000002715125766|4|27100036|1|53.6|Sainsburys|Albany Street|Newport|Gwent|NP20 5NJ|Casnewydd - Newport|0800636262|www.sainsburys.co.uk|J Sainsbury Plc|||118 Information|2025-03-01
161952859|Pontnewydd Valntines Cafe|01020013|329160|196335|1|100100981523|osgb1000027495119|6|40800219|1|8.9|21|Commercial Street|Pontnewydd, Cwmbran|Gwent|NP44 1DY|Torfaen - Torfaen|01633862200|||||118 Information|2025-03-01
160773950|Lizzys Cafe|01020013|329414.5|194679.6|1|100100982208|osgb1000027491023|5|40801564|1|17|58b|Victoria Street|Old Cwmbran, Cwmbran|Gwent|NP44 3JN|Torfaen - Torfaen|07483214591|||||118 Information|2025-03-01
171469854|Bragu Cafe|01020013|331747|187379|1|100100972550|osgb1000027569377|7|27100909|1|11.8|90|Lower Dock Street|Newport|Gwent|NP20 2AH|Casnewydd - Newport|07435727135|||||118 Information|2025-03-01
158557701|The Cafe at Beechwood|01020013|332168|188769|1|100100656338|osgb1000027606559|3|27100321|1|16.6|2|Christchurch Road|Newport|Gwent|NP19 8FN|Casnewydd - Newport|01633290973|||||118 Information|2025-03-01
47943232|Station Properties|01010002|329740.2|196136.1|1||osgb1000027494186|5|40801373|2|42.8|Unit 12|Somerset Road|Cwmbran|Gwent|NP44 1QX|Torfaen - Torfaen|01633860185|||||118 Information|2025-03-01
146523876|Starbucks Coffee Co UK Ltd|01020013|334663|187058|1|100101047641|osgb1000027666372|4|27101326|1|75.2|Unit 2 Newport Retail Park|Spytty Road|Newport|Gwent|NP19 4QQ|Casnewydd - Newport|02088345050|www.starbucks.co.uk|Starbucks Coffee|||118 Information|2025-03-01
160757937|Rabble Rags Manor|01020013|332329|188323|1|100100971379|osgb1000027609139|5|27111812|1|14|166|Chepstow Road|Newport|Gwent|NP19 8EG|Casnewydd - Newport|01633960930|||||118 Information|2025-03-01
166878678|Beans & Bakes|01020013|331940|188926|1|100100653670|osgb1000027571547|4|27100238|1|19.7|117|Caerleon Road|Newport|Gwent|NP19 7BZ|Casnewydd - Newport|01633547885|||||118 Information|2025-03-01
159604701|Claire & Deb's Cafe|01020013|330093.6|194255.6|1|100100982191|osgb1000027533677|2|40802676|1|10.2|Unit 26|Court Road Industrial Estate|Llantarnam, Cwmbran|Gwent|NP44 3AS|Torfaen - Torfaen|01633861570|||||118 Information|2025-03-01
48031713|Mr Chippy|01020020|329372|195512|1|100100981381|osgb1000027492562|3|40802391|3|12.3|4|General Rees Square|Cwmbran|Gwent|NP44 1AH|Torfaen - Torfaen|01633865788|||||118 Information|2025-03-01
105213949|Leo's Fish Bar|01020020|332034|189051|1|100100970860|osgb1000027612974|4|27100238|1|11.4|147|Caerleon Road|Newport|Gwent|NP19 7FW|Casnewydd - Newport|01633761111|||||118 Information|2025-03-01
129126656|Eshaals Fish & Chip Shop|01020020|331116.1|188225.2|1|100100972182|osgb1000027573296|3|27104824|1|8.4|184|Upper Dock Street|Newport|Gwent|NP20 1DG|Casnewydd - Newport|01633213611|||||118 Information|2025-03-01
48020967|Salt & Vinegar|01020020|330879|189249|1|100100974241|osgb1000027525255|3|27100933|1|19.5|22|Malpas Road|Newport|Gwent|NP20 5PA|Casnewydd - Newport|01633665212|||||118 Information|2025-03-01
48019746|Chip Stop|01020020|331628|186829|1|100100658407|osgb1000042707084|5|27100377|1|14.4|121|Commercial Road|Newport|Gwent|NP20 2GW|Casnewydd - Newport|01633263190|||||118 Information|2025-03-01
48017136|Sheppards Fish Bar|01020020|329788|186176|1|100100654818|osgb1000027481746|3|27100264|1|22|205|Cardiff Road|Newport|Gwent|NP20 3AG|Casnewydd - Newport|01633660237|||||118 Information|2025-03-01
125659686|Bettws Fish Bar|01020020|328870.2|190904.5|1|10094538373|osgb1000027450305|5|27104556|1|24.5|18|Bettws Shopping Centre|Bettws, Newport|Gwent|NP20 7TN|Casnewydd - Newport|01633855778|||||118 Information|2025-03-01
162685120|Denise's Fish Bar|01020020|330315|199440|1|100100802057|osgb1000027540282|2|40801456|1|19.3|105|The Highway|New Inn, Pontypool|Gwent|NP4 0PJ|Torfaen - Torfaen|01495740555|www.denisesfishbar.com||||118 Information|2025-03-01
47947666|Labuan Guest House|01010003|333504|188124|1|100100656034|osgb1000027643411|8|27111812|1|18.3|464|Chepstow Road|Newport|Gwent|NP19 8JF|Casnewydd - Newport|01633664533|||||118 Information|2025-03-01
48028177|Risca Fish Bar|01020020|323873|190378|1|43066369|osgb1000027382486|6|47503571|1|15.3|63|Tredegar Street|Risca|Gwent|NP11 6BW|Caerffili - Caerphilly|01633614689|||||118 Information|2025-03-01
48088578|Charlie's 1922|01020020|330483|190629|1|100100675489|osgb1000027526985|6|27100933|1|14.6|420|Malpas Road|Newport|Gwent|NP20 6WE|Casnewydd - Newport|01633858063|||||118 Information|2025-03-01
48088402|June's Fish Bar|01020020|327401|195855|1||osgb1000027437496|3|40800507|2|12.2|Leadon Court|Thornhill|Cwmbran|Gwent|NP44 5TZ|Torfaen - Torfaen|01633838956|||||118 Information|2025-03-01
48013912|Page's Sebastopol|01020020|329237|198267|1|100100978812|osgb1000027497486|3|40800381|1|24|126|Greenhill Road|Sebastopol, Pontypool|Gwent|NP4 5BQ|Torfaen - Torfaen|01495753185|||||118 Information|2025-03-01
48082570|Alonzi & Sons|01020020|332065|189119|1|100100970867|osgb5000005130437762|1|27100238|1|14.4|171|Caerleon Road|Newport|Gwent|NP19 7FX|Casnewydd - Newport|01633250866|||||118 Information|2025-03-01
160761711|Bina's Fish & Chips|01020020|330156|187638|1|100101047723|osgb1000027519903|3|27101378|1|16.4|236a|Stow Hill|Newport|Gwent|NP20 4HA|Casnewydd - Newport|01633215121|||||118 Information|2025-03-01
97767521|The Chippy|01020020|332301|188331|1|100100971423|osgb1000027609132|4|27111812|1|12.7|154|Chepstow Road|Newport|Gwent|NP19 8EG|Casnewydd - Newport|01633250260|||||118 Information|2025-03-01
109090649|Pie Corner Fish Bar|01020020|328084|187609|1|200002950886|osgb1000002487446540|3|27100731|1|17||High Cross Lane|Rogerstone, Newport|Gwent|NP10 9DJ|Casnewydd - Newport|01633892112|||||118 Information|2025-03-01
85588780|Harbour Fish Bar|01020020|330616|188079|1|100100657667|osgb1000027523190|5|27100354|1|9.5|35|Clytha Park Road|Newport|Gwent|NP20 4NZ|Casnewydd - Newport|01633255165|||||118 Information|2025-03-01
48015307|K Seto Fish & Chip Shop|01020020|333455|187442|1|100100969964|osgb1000027641728|4|27101318|1|8.8|64|Somerton Road|Newport|Gwent|NP19 0JE|Casnewydd - Newport|01633275212|||||118 Information|2025-03-01
48021526|Lakeside Fish Bar|01020020|330414|194630|1|100100984745|osgb1000027532742|3|40800519|1|44|6|Llanyravon Square|Llanyravon, Cwmbran|Gwent|NP44 8HS|Torfaen - Torfaen|01633484635|||||118 Information|2025-03-01
166879301|McDougall's Fish & Chips|01020020|324829|190428|1|43165526|osgb1000027399906|3|47502481|2|15.4|Manor Road|Risca|Newport|Gwent|NP11 6JZ|Caerffili - Caerphilly|01633615613|||||118 Information|2025-03-01
47946662|Crescent Guest House|01010003|330315|187670|1|100100653471|osgb1000027520394|2|27100236|1|17.2|11|Caerau Crescent|Newport|Gwent|NP20 4HG|Casnewydd - Newport|01633776677|||||118 Information|2025-03-01
48015331|Maendy Fish & Chip Shop|01020020|328190|196494|1|10013473881|osgb1000027459962|7|40800440|3|38.7|4|Maendy Square Shops|Pontnewydd, Cwmbran|Gwent|NP44 1HN|Torfaen - Torfaen|01633869669|||||118 Information|2025-03-01
111213541|Twinz Take Away & Fish Bar|01020020|328969|185099|1|10002155336|osgb1000027447544|6|27101453|1|49.1|Unit 3 Duffryn Shopping Centre|Tredegar House Drive|Newport|Gwent|NP10 8TE|Casnewydd - Newport|01633815515|||||118 Information|2025-03-01
127713934|Page's Fish & Chips|01020020|329181.3|195617.7|1|100100982233|osgb1000027492023|3|40801615|2|25.9||Woodside Road|Cwmbran|Gwent|NP44 3EW|Torfaen - Torfaen|01633862539|www.pagesfishandchips.com||||118 Information|2025-03-01
164697005|Maindee Fish Bar|01020020|332002|188395|1|100100971001|osgb1000027608998|7|27100884|1|25.1|1|Livingstone Place|Newport|Gwent|NP19 8EY|Casnewydd - Newport|01633267141|||||118 Information|2025-03-01
161935252|The Phyllis Maud|01020012|331658|186746|1|100101046662|osgb1000027566412|8|27100377|1|11.9|Public Convenience|Commercial Road|Newport|Gwent|NP20 2GY|Casnewydd - Newport|01633673739|||||118 Information|2025-03-01
48016803|Pontnewydd Fish Bar|01020020|329190|196360|1|100100981477|osgb1000027495137|6|40800631|1|11.4|4|New Street|Pontnewydd, Cwmbran|Gwent|NP44 1EE|Torfaen - Torfaen|01633483121|||||118 Information|2025-03-01
168654391|C B K Fish Bar|01020020|332673|187430|1|100100659608|osgb5000005130777896|2|27100398|1|12.4|452|Corporation Road|Newport|Gwent|NP19 0GN|Casnewydd - Newport|01633263000|||||118 Information|2025-03-01
48012133|The Frydays|01020020|325242|190319|1|43076100|osgb1000027412039|2|47501519|1|12.8|273|Elm Drive|Ty Sign, Risca|Gwent|NP11 6PP|Caerffili - Caerphilly|01633613613|||||118 Information|2025-03-01
48021961|Victoria Fish Bar|01020020|329322|194824|1|100100982173|osgb1000027490969|5|40801564|1|15.7|11|Victoria Street|Old Cwmbran, Cwmbran|Gwent|NP44 3JS|Torfaen - Torfaen|01633484622|||||118 Information|2025-03-01
123140322|J J's Fish Bar Ltd|01020020|333783.1|190697.3|1|100100969144|osgb1000027646442|4|27100011|3|13.3|11|Goldcroft Common|Caerleon, Newport|Gwent|NP18 1BA|Casnewydd - Newport|01633430333|||||118 Information|2025-03-01
156925714|Tesco Cafe|01020013|334527.9|186852.5|1|10090953704|osgb5000005103223255|2|27101326|1|111.4|Unit 8c at Tesco Newport Retail Park|Spytty Road|Newport|Gwent|NP19 4TX|Casnewydd - Newport|03456719395|www.tesco.com|Tesco|||118 Information|2025-03-01
125690133|Ellies Pitstop|01020013|329809|194390|1|10013478468|osgb1000027491453|4|40800535|1|22.9||Llantarnam Road|Llantarnam, Cwmbran|Gwent|NP44 3BB|Torfaen - Torfaen|01633485590|www.elliescafe.co.uk||||118 Information|2025-03-01
133155440|Trios|01020013|329160|196359|1|100100981465|osgb1000027495124|6|40801332|1|14.9|7|Richmond Road|Pontnewydd, Cwmbran|Gwent|NP44 1EG|Torfaen - Torfaen|07594150616|||||118 Information|2025-03-01
146526636|Wild Bean Cafe|01020013|330333|191318|1|200002952654|osgb1000002715105034|1|27100933|1|21.4||Malpas Road|Newport|Gwent|NP20 6NF|Casnewydd - Newport|01633854767|www.bp.com/en_gb/united-kingdom/home/products-and-services/wild-bean-cafe.html|Wild Bean Cafe|||118 Information|2025-03-01
123129097|The Lunchbox|01020013|331828|188645|1|10090273629|osgb1000027571291|4|27112072|1|8.1|3-4|Church Road|Newport|Gwent|NP19 7EH|Casnewydd - Newport|07531586802|||||118 Information|2025-03-01
125708025|The Vanilla Pod Coffee Bar|01020013|328239.1|184974.1|1|10014126600|osgb1000002715113028|1|27112148|1|29.9|2|Lakeside Drive|Coedkernew, Newport|Gwent|NP10 8BB|Casnewydd - Newport|01633816095|||||118 Information|2025-03-01
125796950|The Busy Kitchen|01020013|331867|188664|1|100100656759|osgb1000027571336|5|27112072|1|11.1|10|Church Road|Newport|Gwent|NP19 7EJ|Casnewydd - Newport|01633257089|||||118 Information|2025-03-01
47969948|Polo Diner|01020013|329833.2|199717.8|1||osgb1000027497898|3|40802861|2|35.6|Skip Storage at Unit 14|Polo Grounds|New Inn, Pontypool|Gwent|NP4 0TW|Torfaen - Torfaen|01495752697|||||118 Information|2025-03-01
47969996|The Pot|01020013|330987|188239|1|10002148347|osgb1000027522962|4|27111507|1|30.9|3-4 Newport Arcade|High Street|Newport|Gwent|NP20 1GD|Casnewydd - Newport|01633267755|||||118 Information|2025-03-01
156926281|Tesco Cafe|01020013|324124|189831.9|1|43175898|osgb1000002715142747|2|47502577|1|165|Cafe Unit C|Pontymister Industrial Estate|Pontymister, Risca|Gwent|NP11 6NP|Caerffili - Caerphilly|03450269669|www.tesco.com|Tesco|||118 Information|2025-03-01
48083037|The Snug|01020013|334086|190499|1|10002153299|osgb1000027670808|5|27104811|1|9.7|10, High Street|Caerleon|Newport|Gwent|NP18 1AG|Casnewydd - Newport|01633430238|www.thesnugcaerleon.co.uk||||118 Information|2025-03-01
125694445|Brew|01020013|330886|188149|1|10010554320|osgb1000027523142|4|27111644|1|13.2|7|Station Street|Newport|Gwent|NP20 4AU|Casnewydd - Newport|01633546064|||||118 Information|2025-03-01
146516745|Coffee Thirst Ltd|01020013|331339.2|187568.7|1|10090955369|osgb1000027568491|5|27104818|1|16.3|Flat 5 King William Iv 93|Commercial Street|Newport|Gwent|NP20 1LS|Casnewydd - Newport|01633666336|||||118 Information|2025-03-01
124002341|Parc Pantry|01020013|330465|191274|1|100101047243|osgb1000027530379|3|27100845|1|14.6|163-165|Larch Grove|Malpas, Newport|Gwent|NP20 6LA|Casnewydd - Newport|01633853656|www.parcpantry.co.uk||||118 Information|2025-03-01
47973418|Bar Piazza|01020013|331203.2|187963.2|1|100100972041|osgb1000027568807|6|27104818|3|46.8|13|John Frost Square|Newport|Gwent|NP20 1PX|Casnewydd - Newport|01633213212|||||118 Information|2025-03-01
111213751|Oh Crumbs|01020013|329528.8|193608.4|1|100100982224|osgb1000027488970|3|40800483|2|13.8|Unit 19|John Baker Close|Llantarnam, Cwmbran|Gwent|NP44 3AX|Torfaen - Torfaen|01633489839|||||118 Information|2025-03-01
68753398|T L C Cafe|01020013|324582|190731|1|43074567|osgb1000027398312|3|47501519|1|27.8|76|Elm Drive|Ty Sign, Risca|Gwent|NP11 6HJ|Caerffili - Caerphilly|01633601199|||||118 Information|2025-03-01
85575001|Asda Newport Pillgwenlly Cafe|01020013|331554|187431|1|100100972873|osgb1000002715111735|4|27101266|3|43.1|Lower Dock Street||Newport|Gwent|NP20 2BH|Casnewydd - Newport|01633844200|www.asda.com|Asda|||118 Information|2025-03-01
85586654|Boswells Cafe|01020013|331266|187850|1|10014125449|osgb1000002715108450|2|27105088|3|14|Unit 8a-8c Kingsway Centre|John Frost Square|Newport|Gwent|NP20 1EB|Casnewydd - Newport|01633213007|www.boswellsgroup.com|Boswell Coffee Co|||118 Information|2025-03-01
151362962|Millingtons Cafe & Coffee Lounge|01020013|329395|195448|1|100100981421|osgb1000027493001|5|40802391|3|52|26|The Parade|Cwmbran|Gwent|NP44 1PT|Torfaen - Torfaen|01633483840|||||118 Information|2025-03-01
146520416|Corpa Cafe|01020013|332552|187589|1|100100970085|osgb1000027603612|3|27100398|1|11.2|327|Corporation Road|Newport|Gwent|NP19 0FN|Casnewydd - Newport|01633904110|||||118 Information|2025-03-01
146530752|Morrisons Cafe|01020013|325335|189136|1|200002950911|osgb1000002067871531|3|27105321|1|138.4|Morrisons|Azalea Road|Rogerstone, Newport|Gwent|NP10 9SA|Casnewydd - Newport|01633895724|www.morrisons.com|Morrisons|||118 Information|2025-03-01
146692286|Morrisons Cafe|01020013|329758|195592|1|10013482980|osgb5000005106813882|2|40801396|3|84.6|Grange Road||Cwmbran|Gwent|NP44 1QP|Torfaen - Torfaen|01633489899|www.morrisons.com|Morrisons|||118 Information|2025-03-01
